Target_Code,Date,Close,DeltaX,PTR_Calc,Open,High,Low,Turnover,PTR,Main_Pct,Dare_Pct,Flow_5d,ASR,CYS34,LFS,D_Pos,X90,X70,Y_Overlap,Z_Profit,HCCYF13
300223,20250721,67.1,9.81,0.03,67.05,67.27,66.79,1.42,2.34,0.027,0.014,3.27,85.927,-0.034,56.817,43.57,13.29,3.48,26.16,50.07,31.28
300223,20250722,65.21,9.17,-0.77,66.43,66.43,65.19,3.87,6.38,-0.158,-0.087,-0.25,84.837,-2.677,52.001,43.4,12.67,3.5,27.61,16.61,33.41
300223,20250723,65.44,9.18,0.07,65.18,66.28,64.98,2.21,3.65,0.158,0.035,0.58,85.49,-2.208,52.752,43.49,12.36,3.18,25.72,19.58,33.37
300223,20250724,67.69,8.54,1.0,65.43,68.52,65.26,4.44,7.33,0.688,0.042,6.3,87.416,1.205,48.402,43.85,11.74,3.2,27.22,63.46,35.87
300223,20250725,68.48,8.62,0.21,67.91,68.5,67.38,3.25,5.36,0.171,0.026,12.48,87.813,2.255,48.165,43.88,11.5,2.88,25.04,72.52,36.7
300223,20250728,68.18,8.17,-0.09,68.52,68.63,67.83,2.21,3.64,-0.032,-0.009,10.83,88.656,1.69,50.209,43.83,11.08,2.91,26.31,68.76,36.28
300223,20250729,68.38,7.86,0.06,67.85,68.6,67.81,2.48,4.08,-0.005,0.018,16.17,88.937,1.913,51.212,43.87,10.77,2.91,27.06,71.57,36.21
300223,20250730,67.9,7.79,-0.23,68.35,70.21,67.37,4.88,8.06,0.258,0.008,14.11,89.523,1.022,47.204,44.1,10.69,2.9,27.11,61.49,38.79
300223,20250731,66.68,6.3,-0.53,67.49,68.83,66.55,3.49,5.75,-0.161,-0.026,3.43,90.113,-0.778,47.335,44.0,8.9,2.6,29.2,37.99,39.5
300223,20250801,66.35,6.04,-0.15,66.83,67.62,65.83,2.3,3.8,-0.059,-0.02,-0.21,90.175,-1.224,49.719,44.03,8.64,2.6,30.09,31.35,38.87
300223,20250804,66.81,5.73,0.23,66.11,66.91,65.94,1.6,2.65,0.065,0.012,1.5,90.563,-0.503,52.958,44.06,8.33,2.6,31.21,41.69,37.58
300223,20250805,66.89,5.4,0.04,67.1,67.13,66.46,1.75,2.88,-0.068,-0.009,0.18,90.766,-0.376,55.162,44.07,8.02,2.62,32.61,43.52,36.57
300223,20250806,67.95,5.13,0.49,66.77,68.13,66.33,2.64,4.35,0.224,0.028,-0.15,91.103,1.183,54.813,44.1,7.75,2.62,33.72,64.99,36.64
300223,20250807,68.74,4.29,0.28,68.01,69.67,67.68,4.36,7.19,0.27,0.027,8.09,91.81,2.201,50.974,44.37,6.91,2.62,37.83,77.32,38.58
300223,20250808,67.06,4.02,-0.74,68.28,68.4,66.95,2.76,4.55,-0.242,-0.067,3.94,92.09,-0.344,51.605,44.18,6.64,2.62,39.36,44.47,38.54
300223,20250811,68.44,3.8,0.62,67.41,69.28,67.31,2.91,4.8,0.291,0.036,7.24,92.594,1.66,51.796,44.33,6.1,2.3,37.77,72.12,38.67
300223,20250812,69.54,3.57,0.3,68.93,70.08,68.12,4.56,7.53,0.286,0.022,10.64,92.634,3.017,48.852,44.7,5.86,2.29,39.08,85.74,40.54
300223,20250813,69.4,2.65,-0.08,69.46,70.0,69.05,3.91,6.45,-0.125,-0.018,5.27,93.0,2.577,48.177,44.55,5.25,2.6,49.57,82.38,41.46
300223,20250814,68.82,2.91,-0.26,69.4,71.12,68.59,5.36,8.85,0.099,0.031,3.25,94.068,1.489,45.475,44.74,5.49,2.58,47.1,70.95,43.73
300223,20250815,70.22,2.6,0.4,68.42,70.42,68.42,3.98,6.57,0.265,0.07,9.09,93.616,3.372,46.018,44.93,5.18,2.58,49.86,88.94,44.28
300223,20250818,71.64,2.57,0.08,70.42,71.92,69.72,5.3,8.75,-0.08,0.038,4.99,91.539,4.973,44.562,45.09,5.43,2.86,52.78,92.7,46.05
300223,20250819,71.0,2.79,-0.08,71.52,72.2,70.34,3.86,6.36,-0.211,-0.02,0.42,93.774,3.701,45.845,44.97,5.57,2.78,49.87,89.01,46.16
300223,20250820,73.72,2.48,0.15,70.57,73.8,70.19,5.85,9.65,0.475,0.041,5.86,78.796,7.045,44.026,45.29,5.78,3.3,57.1,95.75,48.15
300223,20250821,73.05,3.73,-0.17,73.92,76.7,72.74,7.78,12.83,-0.147,0.002,3.24,87.694,5.096,40.674,45.33,7.58,3.85,50.79,87.84,51.57
300223,20250822,75.92,3.13,0.16,73.04,76.28,72.93,7.08,11.68,0.449,0.111,4.46,55.96,8.268,39.724,45.74,7.59,4.46,58.68,95.06,53.73
300223,20250825,75.43,3.0,-0.18,76.88,79.3,74.5,8.15,13.45,-0.331,-0.053,1.89,65.028,6.317,38.279,45.51,8.41,5.41,64.3,86.93,56.37
300223,20250826,77.11,2.68,0.12,75.32,78.59,74.73,6.51,10.69,0.404,0.052,5.43,50.242,7.822,39.294,43.8,8.78,6.1,69.46,92.34,57.16
300223,20250827,75.83,2.41,-0.3,77.11,79.92,75.72,8.65,14.22,-0.142,0.007,1.81,66.357,5.023,38.075,43.59,9.13,6.72,73.58,79.06,59.48
300223,20250828,77.13,2.08,0.21,75.42,77.31,74.44,6.8,11.17,-0.115,-0.004,1.95,57.25,6.177,39.28,43.54,8.98,6.9,76.82,88.04,59.94
300223,20250829,75.1,2.05,-0.47,76.7,76.72,74.84,4.63,7.61,-0.422,-0.114,-3.86,76.446,3.046,42.386,43.17,8.91,6.86,76.99,67.87,58.73
300223,20250901,78.81,2.54,0.53,77.69,81.81,77.49,9.2,15.12,0.775,0.152,3.44,54.065,7.024,40.063,43.65,9.73,7.19,73.86,91.05,61.13
300223,20250902,77.32,2.33,-0.32,77.91,81.69,74.92,9.25,15.2,-0.082,-0.144,-0.06,65.255,4.217,38.756,43.51,9.82,7.49,76.23,77.09,63.06
300223,20250903,74.97,2.37,-0.58,76.92,78.52,74.92,5.93,9.73,-0.137,-0.089,-0.5,82.83,0.829,41.064,43.53,9.86,7.49,75.96,51.74,62.27
300223,20250904,71.24,2.37,-0.28,74.91,74.92,69.73,5.77,9.48,-0.403,-0.08,-2.38,84.543,-4.04,42.922,43.14,9.67,7.3,75.52,39.67,61.51
300223,20250905,73.82,2.66,0.24,71.53,74.04,70.42,4.16,6.83,0.372,0.032,2.58,89.715,-0.436,45.945,43.38,9.7,7.04,72.59,50.08,59.73
300223,20250908,73.76,2.44,0.0,73.56,74.18,72.64,3.14,5.16,0.086,-0.043,-3.16,90.245,-0.486,49.366,43.33,9.64,7.2,74.76,50.2,57.45
300223,20250909,71.54,2.46,-0.28,73.1,73.37,71.42,2.72,4.48,-0.143,-0.03,-4.02,88.13,-3.379,52.503,43.15,9.42,6.96,73.81,38.16,55.13
300223,20250910,71.52,2.76,-0.01,71.53,72.61,71.27,2.25,3.7,-0.01,0.041,-2.0,88.282,-3.289,55.558,43.21,9.45,6.69,70.76,37.6,52.71
300223,20250911,74.37,2.58,0.46,71.52,74.42,70.64,4.48,7.36,0.466,0.086,10.52,89.886,0.658,54.62,43.48,9.27,6.69,72.17,57.46,52.43
300223,20250912,84.95,3.14,0.86,74.46,87.98,74.0,16.33,26.83,2.53,0.206,19.92,35.681,12.741,39.73,45.08,10.74,7.6,70.7,96.27,62.24
300223,20250915,83.6,4.21,-0.26,88.5,89.5,82.3,12.44,20.44,-1.026,-0.141,8.32,53.248,8.214,36.037,44.42,13.17,8.96,68.01,84.86,66.15
300223,20250916,82.85,4.11,-0.13,83.0,84.65,81.86,7.48,12.29,0.039,-0.058,7.92,61.038,6.411,37.996,44.43,13.02,8.91,68.4,79.07,65.85
300223,20250917,82.23,4.35,-0.14,83.0,84.2,81.38,6.31,10.37,-0.178,-0.044,6.28,66.495,5.038,40.447,44.32,12.91,8.56,66.27,72.87,64.85
300223,20250918,80.65,4.81,-0.25,82.24,84.59,79.5,9.34,15.34,-0.087,-0.004,3.76,75.286,2.477,39.588,44.34,12.8,7.99,62.43,61.76,66.02
300223,20250919,81.7,4.82,0.02,81.01,84.68,81.01,8.7,14.29,0.673,0.07,-2.99,74.925,3.388,39.674,44.86,12.44,7.62,61.23,62.67,66.52
300223,20250922,83.13,4.98,0.27,82.5,84.33,81.6,7.53,12.37,-0.3,0.033,0.74,72.386,4.671,40.793,44.79,12.04,7.06,58.66,74.7,66.18
300223,20250923,84.1,4.86,0.21,83.2,85.86,81.0,8.28,13.61,-0.029,0.052,0.92,71.264,5.25,40.964,44.81,11.71,6.85,58.53,83.99,66.39
300223,20250924,86.89,4.26,0.19,83.37,88.98,83.1,12.13,19.93,0.355,0.111,3.4,66.317,7.585,37.965,45.4,11.22,6.96,62.06,92.5,69.0
300223,20250925,85.09,4.37,-0.22,85.42,85.79,84.01,7.35,12.07,-0.417,-0.059,2.0,73.783,4.776,39.938,44.95,11.09,6.72,60.55,82.78,68.07
300223,20250926,81.81,4.56,-0.92,84.1,86.2,81.68,6.21,10.21,-0.217,-0.108,-2.29,84.912,0.554,42.318,44.63,10.75,6.19,57.6,41.93,66.63
300223,20250929,83.0,4.78,0.26,83.8,84.2,81.95,4.45,7.32,0.25,0.012,-0.12,83.151,1.859,45.651,44.65,10.65,5.87,55.16,53.45,64.32
300223,20250930,89.01,5.8,0.86,84.39,93.0,84.39,14.45,23.75,1.636,0.171,6.9,73.27,7.897,38.953,45.42,11.99,6.19,51.65,92.48,69.02
300223,20251009,96.16,6.47,-0.02,93.0,101.25,90.5,16.79,27.59,0.482,0.075,6.21,32.215,12.957,33.666,45.66,15.44,8.97,58.08,91.75,73.72
300223,20251010,89.75,7.2,-0.48,94.86,95.8,89.21,10.68,17.54,-0.785,-0.101,4.34,76.56,4.216,34.85,44.95,15.08,7.88,52.27,70.35,73.66
300223,20251013,89.23,7.12,-0.05,84.95,91.39,84.77,8.48,13.93,-0.025,-0.023,4.86,78.841,3.484,37.23,45.14,14.41,7.29,50.58,68.26,72.45
300223,20251014,87.91,6.83,-0.23,91.38,93.98,87.16,9.83,16.14,0.113,0.014,4.15,81.105,1.443,37.946,45.06,13.63,6.8,49.87,57.75,72.22
300223,20251015,89.3,6.88,0.18,87.2,90.0,86.2,7.42,12.2,0.006,-0.006,-0.56,83.035,2.865,40.248,45.32,13.17,6.29,47.78,65.78,70.73
300223,20251016,90.04,6.3,0.04,88.08,93.66,87.55,9.93,16.32,0.089,0.127,-2.14,85.07,3.374,39.915,45.52,12.32,6.02,48.87,67.65,70.95
300223,20251017,84.3,6.05,-0.89,90.04,91.15,84.0,7.88,12.95,-0.441,-0.102,-0.85,79.828,-3.224,41.291,44.98,11.68,5.63,48.17,27.4,69.96
300223,20251020,84.16,6.07,-0.04,86.28,87.55,83.38,5.95,9.77,-0.095,0.004,-1.01,80.899,-3.221,43.845,44.78,11.46,5.39,47.0,25.71,68.04
300223,20251021,86.37,5.53,0.39,84.8,88.0,84.5,6.67,10.96,0.005,0.058,-1.49,87.704,-0.541,45.037,44.92,10.8,5.27,48.8,43.3,66.88
300223,20251022,83.8,5.26,-0.46,85.0,85.0,82.4,5.42,8.9,-0.166,-0.042,-2.61,82.042,-3.304,47.0,44.68,10.36,5.1,49.21,22.57,65.15
300223,20251023,83.37,4.66,0.01,83.0,83.57,80.51,5.18,8.5,-0.071,0.002,-4.81,81.59,-3.53,48.63,44.43,9.76,5.1,52.23,22.92,63.52
300223,20251024,89.99,3.64,1.2,85.11,90.0,84.69,9.93,16.31,1.285,0.066,6.04,90.952,3.95,45.036,45.15,8.39,4.75,56.63,77.01,65.38
300223,20251027,93.92,2.84,0.34,92.5,94.74,89.05,11.94,19.62,0.539,0.065,7.91,74.347,7.194,40.952,45.46,7.9,5.06,64.1,92.4,68.13
300223,20251028,91.35,2.67,-0.33,88.63,92.43,88.19,10.31,15.84,0.111,-0.022,7.27,90.291,3.881,39.785,42.3,7.54,4.87,64.63,78.51,68.77
300223,20251029,92.99,2.93,0.13,90.29,97.05,90.29,9.78,15.03,0.262,0.071,8.27,84.973,5.18,39.484,42.66,7.9,4.97,62.96,84.2,68.97
300223,20251030,91.92,2.27,-0.31,95.0,96.0,91.7,8.3,12.75,0.306,-0.035,8.73,90.935,3.329,40.481,42.71,7.62,5.35,70.14,70.81,68.3
300223,20251031,86.81,2.46,-0.98,92.92,93.23,86.52,7.88,12.11,-0.728,-0.098,1.9,92.353,-2.518,41.523,42.15,7.43,4.97,66.9,29.53,67.52
300223,20251103,89.7,2.49,0.57,86.5,91.2,83.13,8.55,13.13,0.404,-0.023,1.22,96.828,0.848,41.693,42.35,7.29,4.8,65.85,53.63,67.27
300223,20251104,89.72,2.47,0.01,89.71,91.28,87.55,6.72,10.33,0.377,-0.003,2.46,97.265,0.794,43.345,42.6,7.1,4.63,65.23,53.89,66.01
300223,20251105,88.32,2.39,-0.3,86.7,89.5,86.3,5.04,7.75,0.076,-0.044,1.33,97.631,-0.666,46.023,42.67,6.89,4.5,65.22,41.02,63.96
300223,20251106,87.79,2.4,-0.14,90.1,90.5,87.0,5.89,9.05,-0.391,-0.043,-2.27,97.352,-1.265,47.149,42.6,6.73,4.33,64.32,34.97,62.74
300223,20251107,86.7,2.61,-0.19,86.0,87.95,84.45,5.17,7.94,-0.135,-0.048,1.21,95.165,-2.293,48.635,42.47,6.76,4.15,61.43,27.0,61.26
300223,20251110,95.56,3.08,1.42,88.61,102.0,88.6,15.34,23.56,1.984,0.18,9.5,81.728,6.875,39.925,43.71,7.82,4.74,60.57,89.04,66.78
300223,20251111,93.75,2.62,-0.31,95.56,97.46,93.11,8.97,13.78,-0.146,0.011,6.57,91.813,4.129,40.109,43.47,7.75,5.13,66.21,75.65,66.93
300223,20251112,92.21,2.83,-0.31,93.3,96.26,91.08,7.32,11.25,-0.009,-0.016,5.97,96.109,2.119,41.609,43.59,7.64,4.81,62.99,62.21,66.08
300223,20251113,96.13,2.66,0.55,92.45,98.3,92.39,10.56,16.22,0.777,0.114,10.05,84.92,5.812,39.978,44.12,7.6,4.94,65.01,86.57,67.33
300223,20251114,92.16,2.65,-0.7,92.0,94.25,88.01,12.29,18.87,-0.768,-0.076,6.58,97.494,1.224,37.666,43.57,7.11,4.46,62.74,56.1,69.29
300223,20251117,93.95,2.52,0.29,92.18,97.5,92.18,8.69,13.34,0.62,0.041,2.26,95.286,2.932,38.953,44.02,6.98,4.46,63.88,69.02,68.77
300223,20251118,90.47,2.5,-0.73,93.12,93.94,90.08,5.59,8.58,-0.486,-0.072,0.92,97.761,-0.922,42.319,43.53,6.85,4.35,63.42,37.19,66.61
300223,20251119,87.26,2.21,-0.54,90.01,90.95,86.5,5.45,8.38,-0.548,-0.058,-1.31,87.153,-4.234,44.919,43.36,6.59,4.38,66.46,13.91,64.71
300223,20251120,85.25,2.25,-0.17,88.99,89.28,84.13,5.42,8.32,-0.295,-0.075,-7.77,71.995,-6.141,46.838,43.26,6.76,4.51,66.75,6.77,63.09
300223,20251121,77.58,3.47,-0.16,81.29,82.75,77.57,6.76,10.38,-0.365,-0.104,-7.48,13.64,-13.599,46.872,42.91,8.45,4.98,58.95,0.01,62.57
300223,20251124,77.4,4.55,0.04,77.89,78.39,76.5,3.59,5.52,-0.112,-0.006,-16.69,16.195,-13.223,50.048,42.95,9.73,5.18,53.27,1.66,60.09
300223,20251125,79.07,4.7,0.11,79.25,80.81,78.72,4.3,6.61,0.278,0.045,-10.98,26.419,-10.752,51.635,43.15,10.29,5.59,54.37,6.52,58.41
300223,20251126,78.78,4.35,0.01,78.26,79.99,77.9,3.2,4.92,-0.018,0.015,-6.22,27.367,-10.622,54.057,43.11,10.57,6.22,58.86,6.83,56.18
300223,20251127,78.01,3.13,-0.07,78.78,80.86,78.0,3.63,5.57,-0.077,-0.024,-3.93,27.096,-10.986,55.301,43.17,10.57,7.44,70.36,3.63,54.54
300223,20251128,79.4,1.95,0.24,77.71,79.5,77.35,3.28,5.03,0.278,0.023,5.77,35.321,-8.952,56.615,43.3,10.57,8.62,81.51,13.94,52.84
300223,20251201,95.28,2.81,1.64,80.64,95.28,80.64,16.86,25.9,3.671,0.193,23.58,69.838,9.039,41.359,45.9,10.31,7.5,72.79,89.14,62.05
300223,20251202,91.63,3.74,-0.7,96.14,96.14,91.38,11.49,17.65,-0.604,-0.036,13.66,80.458,3.661,38.381,44.68,10.28,6.54,63.66,57.82,64.82
300223,20251203,92.98,4.04,0.18,94.3,95.31,92.26,7.7,11.83,-0.026,0.028,12.22,80.248,4.541,39.734,44.83,10.15,6.11,60.19,65.97,64.58
300223,20251204,92.38,4.6,-0.12,90.51,92.97,90.35,5.19,7.97,-0.317,-0.023,10.77,81.998,3.659,42.905,44.77,9.93,5.33,53.69,60.49,62.84
300223,20251205,91.43,4.49,-0.21,92.94,93.5,90.0,4.44,6.82,-0.059,-0.045,9.21,83.949,2.377,45.977,44.73,10.01,5.52,55.16,51.16,60.87
300223,20251208,93.85,5.05,0.6,91.43,94.39,91.0,7.73,11.87,-0.206,0.074,-6.17,82.283,4.67,44.93,44.96,9.82,4.77,48.54,77.99,61.38
300223,20251209,97.06,5.68,0.32,92.1,100.88,92.08,10.8,16.59,0.89,0.088,2.49,77.615,7.386,41.377,45.59,10.7,5.02,46.91,92.6,63.85
300223,20251210,97.95,5.79,-0.01,97.3,99.84,95.51,6.71,10.31,0.057,-0.029,2.68,76.507,7.581,42.761,45.44,11.03,5.24,47.52,92.34,63.17
300223,20251211,93.62,5.55,-0.72,98.3,99.0,93.6,6.08,9.33,-0.466,-0.084,1.37,86.435,2.365,44.338,44.98,10.62,5.07,47.71,59.88,62.2
300223,20251212,98.25,5.65,0.67,93.76,101.03,91.99,8.34,12.81,0.867,0.053,6.05,79.128,6.823,43.318,45.5,10.53,4.88,46.37,90.49,62.87
300223,20251215,93.24,5.61,-0.91,97.55,98.0,93.0,5.41,8.31,-0.585,-0.096,3.73,88.613,1.095,45.378,45.18,10.22,4.61,45.12,49.56,61.52
300223,20251216,91.05,5.56,-0.47,92.69,96.59,90.82,4.54,6.97,0.008,-0.034,-1.55,89.022,-1.255,47.745,45.04,9.89,4.33,43.79,28.19,59.8
300223,20251217,93.37,5.21,0.54,91.04,93.7,89.33,4.58,7.04,-0.113,0.003,-2.64,89.571,1.262,49.424,45.05,9.58,4.37,45.55,52.34,58.36
300223,20251218,93.82,5.04,0.07,93.47,96.78,93.22,5.42,8.33,0.218,0.001,2.59,89.758,1.628,49.661,45.17,9.13,4.09,44.83,55.41,57.71
300223,20251219,90.16,4.71,-0.78,95.0,95.85,90.1,6.14,9.43,-0.68,-0.119,-10.24,88.988,-2.361,48.961,44.77,8.53,3.82,44.79,20.4,57.68
300223,20251222,94.1,4.55,0.87,91.06,95.6,91.06,6.59,10.13,0.656,0.087,0.51,91.164,1.881,47.921,45.2,8.1,3.55,43.77,59.87,57.98
300223,20251223,99.2,3.8,0.74,93.55,101.37,93.55,9.8,15.05,0.912,0.152,6.79,86.051,6.768,43.856,45.83,7.62,3.82,50.14,93.79,60.51
300223,20251224,107.19,6.82,-0.01,102.0,112.22,102.0,13.05,20.05,1.136,0.083,10.77,31.294,12.846,38.515,46.12,11.93,5.11,42.84,93.46,64.71
300223,20251225,114.06,4.62,0.07,112.0,116.0,108.6,12.21,18.76,1.047,0.043,12.28,23.603,16.465,36.253,46.63,13.0,8.38,64.45,96.73,67.28
300223,20251226,111.38,3.77,-0.3,116.0,117.99,110.2,9.87,15.16,-0.116,-0.062,12.32,34.373,11.38,36.757,46.14,13.65,9.88,72.38,82.96,67.85
300223,20251229,110.98,3.17,-0.13,110.87,116.23,109.88,6.75,10.36,-0.221,-0.019,9.23,39.826,9.898,39.575,45.91,13.42,10.25,76.38,77.05,66.5
300223,20251230,112.39,2.98,0.13,112.04,113.6,107.56,8.3,12.75,-0.066,-0.044,5.91,43.114,9.94,40.346,45.92,12.96,9.98,77.03,83.0,66.31
300223,20251231,106.04,2.53,-0.58,114.63,114.8,105.71,10.0,10.91,-0.769,-0.137,-1.07,62.221,2.952,41.904,45.47,12.51,9.98,79.84,56.61,65.44
300223,20260105,115.69,2.15,0.85,109.09,115.97,109.04,9.57,14.7,0.749,0.139,-2.03,50.965,11.032,40.907,46.02,12.05,9.9,82.16,95.77,66.23
300223,20260106,125.16,4.55,0.03,114.17,127.99,113.08,13.63,20.94,0.351,0.129,0.78,31.256,17.029,37.111,46.84,15.32,10.77,70.31,97.39,69.27
300223,20260107,124.01,5.29,-0.26,131.0,133.0,122.3,13.12,20.15,-0.415,-0.081,-0.36,45.357,12.309,35.344,46.71,17.32,12.03,69.44,85.11,71.21
300223,20260108,121.02,2.97,-0.23,124.32,126.8,120.6,7.97,12.24,-0.04,-0.098,-0.5,61.166,8.363,37.915,46.41,17.11,14.14,82.66,74.32,69.93
300223,20260109,117.75,3.28,-0.16,121.0,121.02,116.67,8.28,12.72,-0.961,-0.14,-1.3,65.587,4.661,39.518,45.89,16.89,13.61,80.55,67.12,69.06
300223,20260112,118.97,4.58,0.03,120.2,121.46,116.3,9.06,13.91,-0.397,-0.029,-5.19,69.49,4.97,40.043,45.81,16.59,12.01,72.37,68.54,68.79
300223,20260113,115.96,5.42,-0.3,118.97,120.45,113.68,7.83,12.02,-0.274,-0.06,-8.94,70.204,1.937,41.378,45.57,16.37,10.95,66.89,54.73,67.89
300223,20260114,115.13,7.85,-0.15,117.38,121.19,113.86,9.41,14.45,0.031,0.027,-7.8,71.909,0.936,41.022,45.6,16.15,8.3,51.36,47.92,68.06
300223,20260115,117.42,8.6,0.27,113.0,119.0,112.9,6.75,10.37,0.251,0.039,-6.41,76.678,2.852,42.941,45.84,15.85,7.25,45.73,60.47,66.68
300223,20260116,123.8,9.07,0.55,120.0,126.31,117.51,10.33,15.87,0.365,0.109,0.46,73.051,7.462,41.267,46.39,15.55,6.48,41.65,85.86,67.65
300223,20260119,125.58,8.91,0.02,125.07,130.0,122.5,8.65,13.28,0.328,0.006,3.75,71.626,7.939,41.528,46.62,15.61,6.7,42.94,86.68,67.44
300223,20260120,128.0,9.45,0.05,123.8,135.3,123.35,9.23,14.18,0.58,0.035,7.55,66.018,8.944,41.224,47.14,16.54,7.09,42.88,89.22,67.6
300223,20260121,130.92,8.27,0.03,128.0,135.5,126.58,9.57,14.7,0.266,0.009,8.21,58.244,10.037,40.751,47.49,15.53,7.26,46.73,90.88,67.93
300223,20260122,132.81,8.09,-0.05,135.6,139.97,130.0,8.83,13.57,0.276,0.016,7.56,54.498,10.01,41.029,47.65,16.1,8.01,49.78,88.56,67.77
300223,20260123,128.55,5.35,-0.35,130.0,135.88,126.73,7.06,10.84,0.023,-0.092,5.88,73.363,5.791,42.668,47.31,13.17,7.82,59.37,71.77,66.61
300223,20260126,130.61,5.19,0.11,129.24,134.88,127.4,6.61,10.15,0.049,0.034,5.13,68.599,6.843,44.198,47.4,12.76,7.57,59.31,76.83,65.4
300223,20260127,139.35,4.94,0.43,128.69,142.18,127.0,9.88,15.18,1.351,0.054,8.16,49.588,12.589,42.383,48.41,12.55,7.61,60.63,97.59,66.38
300223,20260128,147.5,6.54,-0.03,140.0,151.98,139.2,10.18,15.63,0.899,0.059,10.52,27.824,16.675,40.949,48.89,15.4,8.86,57.52,96.31,67.33
300223,20260129,137.27,4.54,-0.42,148.68,150.0,136.7,10.5,16.13,-0.916,-0.152,4.8,63.752,6.682,39.777,48.08,14.76,10.22,69.22,76.06,68.26
300223,20260130,143.8,3.58,0.21,138.1,148.08,138.1,9.31,14.31,0.687,0.086,7.33,52.76,10.485,39.962,48.47,14.14,10.56,74.67,86.09,68.3
300223,20260202,127.89,3.96,-0.99,138.05,139.0,127.2,8.54,13.11,-0.693,-0.091,4.3,67.692,-1.974,40.715,47.79,13.66,9.7,71.03,38.96,67.89
300223,20260203,133.73,4.35,0.42,134.18,136.43,131.14,6.56,10.08,0.525,0.043,1.86,72.736,2.268,42.846,48.17,13.52,9.17,67.86,59.14,66.43
300223,20260204,132.15,4.88,-0.09,131.33,132.52,126.01,6.17,9.48,-0.194,-0.074,-2.89,74.025,0.998,44.701,47.96,13.25,8.37,63.17,54.95,64.99
300223,20260205,128.33,5.11,-0.33,127.45,129.74,125.1,4.29,6.58,-0.037,-0.044,1.45,73.921,-1.794,47.784,48.06,12.98,7.87,60.63,38.88,62.62
300223,20260206,123.63,4.57,-0.33,126.6,126.98,123.41,3.91,6.01,-0.201,-0.038,-4.5,67.713,-5.177,50.47,47.96,12.7,8.13,64.0,22.99,60.34
300223,20260209,125.48,5.29,0.13,126.98,127.24,123.42,4.37,6.72,0.122,0.017,1.13,72.592,-3.573,51.934,48.1,12.83,7.54,58.81,29.21,58.67
300223,20260210,122.19,5.06,-0.22,125.05,126.9,121.68,4.24,6.51,-0.23,-0.09,-5.81,66.937,-5.823,53.099,47.79,12.64,7.58,59.95,18.89,57.14
300223,20260211,120.7,4.63,-0.02,120.5,122.22,119.15,3.16,4.85,0.102,-0.054,-3.96,63.21,-6.677,55.212,47.81,12.32,7.69,62.43,18.16,55.04
300223,20260212,123.44,4.44,0.17,122.16,125.54,120.8,5.58,8.57,-0.049,0.022,-3.29,73.427,-4.174,53.606,47.92,12.05,7.61,63.17,26.28,55.03
300223,20260213,121.83,4.58,-0.13,122.46,125.5,121.81,4.24,6.51,-0.056,0.031,-1.45,70.863,-5.125,54.04,47.99,11.83,7.25,61.24,19.9,54.0
300223,20260224,136.68,5.23,1.21,124.3,139.88,124.1,10.36,15.92,1.914,0.066,10.95,77.65,6.189,46.855,49.25,11.79,6.56,55.64,79.35,57.83
300223,20260225,140.46,4.87,0.16,134.89,141.5,132.5,7.49,11.5,0.422,0.031,14.27,62.814,8.332,45.434,49.61,11.39,6.52,57.3,87.45,58.74
300223,20260226,138.61,4.47,-0.18,142.0,144.5,136.66,5.54,8.51,-0.091,-0.043,11.88,73.471,6.222,46.489,49.45,11.17,6.7,60.0,78.74,58.12
300223,20260227,133.2,4.08,-0.37,135.6,135.6,129.6,5.07,7.79,-0.475,-0.054,9.42,87.326,1.856,47.74,49.16,10.68,6.6,61.78,60.38,57.26
300223,20260302,128.8,4.05,-0.4,130.0,134.17,128.58,4.66,7.16,-0.116,-0.053,8.49,85.765,-1.439,49.082,48.98,10.48,6.43,61.34,40.61,56.23
300223,20260303,118.38,3.63,-0.71,129.5,129.79,118.04,6.7,10.3,-0.419,-0.11,-4.99,50.188,-8.962,47.681,48.65,10.13,6.5,64.18,6.19,56.86
300223,20260304,120.0,3.62,0.07,120.04,125.38,119.26,6.41,9.85,-0.086,0.036,-8.54,60.658,-7.059,47.026,48.55,9.97,6.35,63.75,9.44,57.16
300223,20260305,123.0,3.6,0.23,124.07,127.0,121.87,6.81,10.46,0.628,0.024,-3.67,75.729,-4.333,46.137,49.02,9.61,6.01,62.56,20.79,57.71
300223,20260306,124.53,3.64,0.22,121.63,125.9,121.26,4.93,7.58,0.051,0.038,0.03,80.945,-2.849,47.547,49.17,9.48,5.84,61.59,31.74,56.81
300223,20260309,119.28,3.74,-0.43,117.41,120.48,115.02,6.19,9.5,-0.116,-0.08,0.0,64.606,-6.304,47.15,49.02,9.95,6.21,62.38,10.5,56.96
300223,20260310,124.5,3.94,0.57,122.5,125.5,120.69,6.9,10.6,0.395,0.056,5.31,83.558,-1.913,46.092,49.33,9.78,5.84,59.69,38.74,57.6
300223,20260311,121.0,3.79,-0.48,124.0,125.15,120.6,5.34,8.2,-0.138,-0.058,4.62,74.886,-4.414,47.052,49.15,9.6,5.81,60.57,15.34,57.01
300223,20260312,119.8,3.76,-0.06,120.4,121.79,118.08,4.7,7.22,-0.026,-0.054,0.58,71.958,-5.03,48.443,49.1,9.41,5.65,60.04,12.17,56.04
